osm_key,osm_type,osm_id,name,latitude,longitude,shop,amenity,leisure,operator,brand,tags_json
way/1231366118,way,1231366118,Rimi,56.9822867,24.2022495,supermarket,,,"SIA ""Rimi Latvia""",Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""372"", ""addr:postcode"": ""LV-1006"", ""addr:street"": ""Brīvības gatve"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""brand:wikipedia"": ""en:Rimi Baltic"", ""check_date"": ""2026-04-12"", ""diet:halal"": ""no"", ""diet:kosher"": ""no"", ""indoor"": ""room"", ""level"": ""0"", ""name"": ""Rimi"", ""opening_hours"": ""08:00-23:00"", ""operator"": ""SIA \""Rimi Latvia\"""", ""payment:cash"": ""yes"", ""payment:cash:machine"": ""yes"", ""payment:contactless"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""payment:maestro"": ""yes"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""payment:visa_electron"": ""yes"", ""ref:LV:addr"": ""101129030"", ""shop"": ""supermarket"", ""website"": ""https://rimi.lv/""}"
way/1245205319,way,1245205319,Lidl,56.8969157,24.209168,supermarket,,,,Lidl,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""414"", ""addr:postcode"": ""LV-1063"", ""addr:street"": ""Latgales iela"", ""brand"": ""Lidl"", ""brand:wikidata"": ""Q151954"", ""building"": ""supermarket"", ""check_date"": ""2024-02-10"", ""name"": ""Lidl"", ""old_addr:street"": ""Maskavas iela"", ""opening_hours"": ""Mo-Sa 07:30-22:00; Su 08:00-22:00"", ""phone"": ""+371 80 005 888"", ""ref:LV:addr"": ""106949143"", ""shop"": ""supermarket""}"
way/1272493999,way,1272493999,Rimi Super,56.9179874,24.0255111,supermarket,,,,Rimi,"{""addr:city"": ""Mārupe"", ""addr:country"": ""LV"", ""addr:district"": ""Mārupes novads"", ""addr:housenumber"": ""35"", ""addr:postcode"": ""LV-2167"", ""addr:street"": ""Lambertu iela"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""building"": ""retail"", ""name"": ""Rimi Super"", ""ref:LV:addr"": ""103764950"", ""shop"": ""supermarket""}"
way/1275590552,way,1275590552,Lidl,56.9928804,24.1670802,supermarket,,,,Lidl,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""8"", ""addr:postcode"": ""LV-1014"", ""addr:street"": ""Ķīšezera iela"", ""branch"": ""Mežaparks"", ""brand"": ""Lidl"", ""brand:wikidata"": ""Q151954"", ""building"": ""retail"", ""building:levels"": ""1"", ""check_date"": ""2026-04-03"", ""name"": ""Lidl"", ""opening_date"": ""2025-02-20"", ""opening_hours"": ""Mo-Sa 07:30-22:00; Su 08:00-22:00"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""ref:LV:addr"": ""106000085"", ""roof:levels"": ""0"", ""roof:shape"": ""flat"", ""shop"": ""supermarket""}"
way/1275726960,way,1275726960,Lidl,56.9278245,24.0377673,supermarket,,,,Lidl,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""21"", ""addr:postcode"": ""LV-1046"", ""addr:street"": ""Remtes iela"", ""brand"": ""Lidl"", ""brand:wikidata"": ""Q151954"", ""building"": ""retail"", ""building:levels"": ""1"", ""check_date"": ""2025-04-05"", ""name"": ""Lidl"", ""opening_hours"": ""Mo-Sa 07:30-22:00; Su 08:00-22:00"", ""ref:LV:addr"": ""101976601"", ""roof:levels"": ""0"", ""roof:shape"": ""flat"", ""shop"": ""supermarket"", ""wheelchair"": ""yes""}"
way/1303242497,way,1303242497,Maxima X,56.8831015,24.1493348,supermarket,,,,Maxima,"{""addr:city"": ""Baloži"", ""addr:country"": ""LV"", ""addr:district"": ""Ķekavas novads"", ""addr:housenumber"": ""5"", ""addr:postcode"": ""LV-2128"", ""addr:street"": ""Baložu iela"", ""brand"": ""Maxima"", ""brand:wikidata"": ""Q1881222"", ""building"": ""retail"", ""name"": ""Maxima X"", ""ref:LV:addr"": ""105101853"", ""shop"": ""supermarket""}"
way/1343685230,way,1343685230,Elvi,56.8986852,24.0366932,supermarket,,,,Elvi,"{""addr:city"": ""Mārupe"", ""addr:country"": ""LV"", ""addr:district"": ""Mārupes novads"", ""addr:housenumber"": ""36"", ""addr:postcode"": ""LV-2167"", ""addr:street"": ""Daugavas iela"", ""brand"": ""Elvi"", ""brand:wikidata"": ""Q20560513"", ""building"": ""retail"", ""name"": ""Elvi"", ""ref:LV:addr"": ""106649355"", ""shop"": ""supermarket""}"
way/1346890395,way,1346890395,Promo Cash&Carry,56.9475532,24.2454143,supermarket,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""103"", ""addr:postcode"": ""LV-1021"", ""addr:street"": ""Juglas iela"", ""building"": ""construction"", ""name"": ""Promo Cash&Carry"", ""old_addr:housenumber"": ""3"", ""old_addr:street"": ""Kaivas iela"", ""ref:LV:addr"": ""105646370"", ""shop"": ""supermarket""}"
way/1352961852,way,1352961852,Rimi Hyper,56.9747423,24.1615259,supermarket,,,,Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""201"", ""addr:postcode"": ""LV-1039"", ""addr:street"": ""Brīvības gatve"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""check_date"": ""2025-12-17"", ""indoor"": ""room"", ""level"": ""0"", ""name"": ""Rimi Hyper"", ""opening_hours"": ""09:00-22:00"", ""phone"": ""+37126489123"", ""ref:LV:addr"": ""101126724"", ""shop"": ""supermarket""}"
way/1423301670,way,1423301670,Lidl,56.9477165,24.1329468,supermarket,,,,Lidl,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""76"", ""addr:postcode"": ""LV-1011"", ""addr:street"": ""Lāčplēša iela"", ""brand"": ""Lidl"", ""brand:wikidata"": ""Q151954"", ""building"": ""retail"", ""building:levels"": ""2"", ""construction:shop"": ""supermarket"", ""name"": ""Lidl"", ""ref:LV:addr"": ""101118901"", ""roof:levels"": ""0"", ""roof:shape"": ""flat"", ""shop"": ""supermarket""}"
way/1428864266,way,1428864266,Rimi Super,56.9588755,24.0537871,supermarket,,,"SIA ""Rimi Latvia""",Rimi,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""18"", ""addr:postcode"": ""LV-1007"", ""addr:street"": ""Lielezeres iela"", ""brand"": ""Rimi"", ""brand:wikidata"": ""Q3741108"", ""brand:wikipedia"": ""en:Rimi Baltic"", ""building"": ""retail"", ""building:levels"": ""1"", ""contact:phone"": ""+37127893895"", ""name"": ""Rimi Super"", ""opening_hours"": ""08:00-22:00"", ""operator"": ""SIA \""Rimi Latvia\"""", ""ref:LV:addr"": ""105593476"", ""roof:levels"": ""0"", ""roof:shape"": ""flat"", ""shop"": ""supermarket"", ""website"": ""https://rimi.lv/"", ""wheelchair"": ""yes""}"
way/1472975124,way,1472975124,,56.9599439,24.2392723,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""26"", ""addr:postcode"": ""LV-1079"", ""addr:street"": ""Hipokrāta iela"", ""building"": ""yes"", ""old_addr:housenumber"": ""120A"", ""old_addr:street"": ""Biķernieku iela"", ""ref:LV:addr"": ""103375766"", ""shop"": ""mall""}"
relation/2134462,relation,2134462,,57.0315866,24.1090951,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""23"", ""addr:postcode"": ""LV-1015"", ""addr:street"": ""Augusta Dombrovska iela"", ""building"": ""retail"", ""building:levels"": ""2"", ""ref:LV:addr"": ""101817524"", ""shop"": ""mall"", ""type"": ""multipolygon""}"
relation/7211972,relation,7211972,Arcada,57.0315392,24.1111845,mall,,,,,"{""addr:city"": ""Rīga"", ""addr:country"": ""LV"", ""addr:housenumber"": ""26"", ""addr:postcode"": ""LV-1015"", ""addr:street"": ""Augusta Dombrovska iela"", ""building"": ""yes"", ""name"": ""Arcada"", ""ref:LV:addr"": ""105810085"", ""shop"": ""mall"", ""type"": ""multipolygon""}"
